ano,mes,bairro,distrito,local_ocorrencia,latitude,longitude,horafato
2019,MAIO,BENGUI,BELEM,RESIDENCIA PARTICULAR,"-1,3752594","-48,4552774",15:15:00
2019,DEZEMBRO,MARCO,BELEM,RESIDENCIA PARTICULAR,"-1,4474379","-48,4559982",16:05:00
2019,AGOSTO,GUAMA,BELEM,RESIDENCIA PARTICULAR,"-1,4654928","-48,4683227",19:00:00
2019,OUTUBRO,PEDREIRA,BELEM,RESIDENCIA PARTICULAR,"-1,434701","-48,4675376",14:00:00
2019,NOVEMBRO,COQUEIRO BELEM,BELEM,RESIDENCIA PARTICULAR,"-1,3526202","-48,4388893",15:15:00
2019,DEZEMBRO,GUAMA,BELEM,RESIDENCIA PARTICULAR,"-1,4505503","-48,4551259",13:30:00
2019,JULHO,BENGUI,BELEM,RESIDENCIA PARTICULAR,"-1,3763007","-48,4471633",19:30:00
2019,JULHO,ITAITEUA,OUTEIRO,RESIDENCIA PARTICULAR,"-1,3382044","-48,4363982",18:55:00
2019,JULHO,CABANAGEM,BELEM,RESIDENCIA PARTICULAR,"-1,3592507","-48,4381231",10:50:00
2019,NOVEMBRO,AGULHA,ICOARACI,RESIDENCIA PARTICULAR,"-1,3044636","-48,4727668",23:00:00
2019,SETEMBRO,BENGUI,BELEM,RESIDENCIA PARTICULAR,"-1,372072","-48,4569682",15:15:00
2019,SETEMBRO,AGUAS NEGRAS,ICOARACI,OUTROS,"-1,308705807","-48,45302582",09:00:00
2019,DEZEMBRO,TAPANA,ICOARACI,OUTROS,"-1,3394667","-48,4682766",15:15:00
2019,OUTUBRO,SAO JOAO DO OUTEIRO,OUTEIRO,RESIDENCIA PARTICULAR,"-1,2651472","-48,4629374",12:30:00
2019,NOVEMBRO,BENGUI,BELEM,RESIDENCIA PARTICULAR,"-1,3774752","-48,4566001",11:00:00
2019,OUTUBRO,MARACANGALHA,BELEM,RESIDENCIA PARTICULAR,"-1,3773862","-48,4398055",11:00:00
2019,JUNHO,GUAMA,BELEM,RESIDENCIA PARTICULAR,"-1,4593073","-48,4583386",10:55:00
2019,DEZEMBRO,CONDOR,BELEM,RESIDENCIA PARTICULAR,"-1,4716091","-48,4835568",10:00:00
2019,NOVEMBRO,BRASILIA,OUTEIRO,RESIDENCIA PARTICULAR,"-1,276928","-48,4771981",10:00:00
2019,DEZEMBRO,SAO JOAO DO OUTEIRO,OUTEIRO,RESIDENCIA PARTICULAR,"-1,2611158","-48,4670931",06:45:00
2019,JUNHO,NAZARE,BELEM,RESIDENCIA PARTICULAR,"-1,4481494","-48,4817205",16:40:00
2019,OUTUBRO,CONDOR,BELEM,RESIDENCIA PARTICULAR,"-1,4741157","-48,4746933",11:00:00
2019,NOVEMBRO,GUAMA,BELEM,OUTROS,"-1,4689835","-48,4585392",12:00:00
2019,JUNHO,ITAITEUA,OUTEIRO,RESIDENCIA PARTICULAR,"-1,3850569","-48,3770508",10:00:00
2019,JULHO,GUAMA,BELEM,RESIDENCIA PARTICULAR,"-1,4623457","-48,468126",09:00:00
2019,SETEMBRO,BAIA DO SOL,MOSQUEIRO,RESIDENCIA PARTICULAR,"-1,4015034","-48,4460651",12:35:00
2019,JUNHO,BENGUI,BELEM,RESIDENCIA PARTICULAR,"-1,3630281","-48,4585173",18:00:00
2019,JULHO,AEROPORTO,MOSQUEIRO,RESIDENCIA PARTICULAR,"-1,1426619","-48,4586543",16:30:00
2019,SETEMBRO,PEDREIRA,BELEM,RESIDENCIA PARTICULAR,"-1,4246584","-48,4711851",16:00:00
2019,JULHO,TENONE,ICOARACI,RESIDENCIA PARTICULAR,"-1,3150294","-48,4621527",21:10:00
2019,JUNHO,BAIA DO SOL,MOSQUEIRO,RESIDENCIA PARTICULAR,"-1,4019342","-48,4472431",12:05:00
2019,JUNHO,TAPANA,ICOARACI,RESIDENCIA PARTICULAR,"-1,3494307","-48,4689179",10:00:00
2019,AGOSTO,MANGUEIRAO,BELEM,RESIDENCIA PARTICULAR,"-1,3799847","-48,4373392",11:00:00
2019,ABRIL,CASTANHEIRA,BELEM,RESIDENCIA PARTICULAR,"-1,3963108","-48,4347662",01:00:00
2019,MAIO,TENONE,ICOARACI,RESIDENCIA PARTICULAR,"-1,3197665","-48,444651",20:00:00
2019,SETEMBRO,GUAMA,BELEM,VIA PUBLICA,"-1,4654928","-48,4683227",11:30:00
2019,OUTUBRO,PARQUE GUAJARA,ICOARACI,RESIDENCIA PARTICULAR,"-1,3228596","-48,4510771",14:00:00
2019,MARCO,PEDREIRA,BELEM,RESIDENCIA PARTICULAR,"-1,4323382","-48,4686727",18:00:00
2019,ABRIL,MARCO,BELEM,RESIDENCIA PARTICULAR,"-1,4274857","-48,4569424",18:20:00
2019,JUNHO,PRATINHA,ICOARACI,RESIDENCIA PARTICULAR,"-1,3662995","-48,4769942",12:00:00
2019,MARCO,GUAMA,BELEM,RESIDENCIA PARTICULAR,"-1,4640015","-48,4708872",11:00:00
2019,ABRIL,SAO JOAO DO OUTEIRO,OUTEIRO,RESIDENCIA PARTICULAR,"-1,256005","-48,4644662",16:00:00
2019,MAIO,CABANAGEM,BELEM,OUTROS,"-1,3717904","-48,4329785",10:00:00
2019,AGOSTO,TAPANA,ICOARACI,RESIDENCIA PARTICULAR,"-1,3260005","-48,4753574",12:30:00
2019,JUNHO,CABANAGEM,BELEM,RESIDENCIA PARTICULAR,"-1,373647","-48,4355859",23:00:00
2019,JULHO,PEDREIRA,BELEM,RESIDENCIA PARTICULAR,"-1,4191006","-48,4664292",12:00:00
2019,MARCO,CASTANHEIRA,BELEM,RESIDENCIA PARTICULAR,"-1,4076308","-48,425906",13:00:00
2019,MAIO,CASTANHEIRA,BELEM,TRANSPORTE,"-1,3963108","-48,4347662",15:00:00
2019,MARCO,PARACURI,ICOARACI,RESIDENCIA PARTICULAR,"-1,3147914","-48,4734102",16:00:00
2019,MARCO,BAIA DO SOL,MOSQUEIRO,RESIDENCIA PARTICULAR,"-1,4019342","-48,4472431",10:05:00
2019,JUNHO,MARAMBAIA,BELEM,RESIDENCIA PARTICULAR,"-1,4035258","-48,4680264",14:25:00
2019,ABRIL,PARQUE GUAJARA,ICOARACI,RESIDENCIA PARTICULAR,"-1,3313086","-48,4560736",10:00:00
2019,ABRIL,PRATINHA,ICOARACI,VIA PUBLICA,"-1,3605874","-48,4737293",14:00:00
2019,MARCO,TENONE,ICOARACI,RESIDENCIA PARTICULAR,"-1,3185105","-48,436132",09:00:00
2019,MARCO,JURUNAS,BELEM,RESIDENCIA PARTICULAR,"-1,473242","-48,487692",17:05:00
2019,MAIO,CRUZEIRO,ICOARACI,RESIDENCIA PARTICULAR,"-1,3622906","-48,4638457",10:30:00
2019,MARCO,PARQUE GUAJARA,ICOARACI,RESIDENCIA PARTICULAR,"-1,2939594","-48,4816604",10:00:00
2019,JULHO,SAO BRAS,BELEM,RESIDENCIA PARTICULAR,"-1,450797","-48,4653706",15:20:00
2019,MARCO,MARACANGALHA,BELEM,RESIDENCIA PARTICULAR,"-1,4026562","-48,4737547",16:00:00
2019,MARCO,MARCO,BELEM,RESIDENCIA PARTICULAR,"-1,4348932","-48,4672858",16:10:00
2019,MARCO,BENGUI,BELEM,RESIDENCIA PARTICULAR,"-1,3760246","-48,4570499",19:00:00
2019,ABRIL,GUAMA,BELEM,RESIDENCIA PARTICULAR,"-1,4686714","-48,4659814",09:40:00
2019,MARCO,SAO FRANCISCO,MOSQUEIRO,RESIDENCIA PARTICULAR,"-1,1065956","-48,4180847",06:30:00
2019,SETEMBRO,TELEGRAFO SEM FIO,BELEM,RESIDENCIA PARTICULAR,"-1,4330304","-48,4840507",17:40:00
2019,SETEMBRO,TERRA FIRME,BELEM,RESIDENCIA PARTICULAR,"-1,4559662","-48,4517817",17:15:00
