ano,mes,bairro,distrito,local_ocorrencia,latitude,longitude,horafato
2022,MARCO,GUAMA,BELEM,OUTRO,"-1,4728852","-48,4642387",10:00:00
2022,MARCO,COTIJUBA,ICOARACI,"HOTEL, PENSAO, ETC","-1,459845","-48,487826",06:00:00
2022,OUTUBRO,TAPANA,ICOARACI,RESIDENCIA PARTICULAR,"-1,3387917","-48,4737265",10:05:00
2022,JUNHO,SACRAMENTA,BELEM,ESTABELECIMENTOS DE SAUDE,"-1,4190834","-48,4800355",10:00:00
2022,FEVEREIRO,CAMPINA,BELEM,"HOTEL, PENSAO, ETC","-1,4526132","-48,4989787",12:50:00
2022,FEVEREIRO,MANGUEIRAO,BELEM,CONDOMINIO RESIDENCIAL,"-1,3769233","-48,4412528",10:59:59.999997
2022,ABRIL,PARACURI,ICOARACI,RESIDENCIA PARTICULAR,"-1,3128825","-48,4691586",02:00:00
2022,FEVEREIRO,TENONE,ICOARACI,RESIDENCIA PARTICULAR,"-1,350743532","-48,473754883",11:40:00
2022,OUTUBRO,TAPANA,ICOARACI,OUTROS,"-1,3402832","-48,4701334",10:00:00
2022,SETEMBRO,MANGUEIRAO,BELEM,RESIDENCIA PARTICULAR,"-1,3773458","-48,4361365",00:00:00
2022,SETEMBRO,JURUNAS,BELEM,RESIDENCIA,"-1,4755598","-48,4894678",15:00:00
2022,SETEMBRO,CABANAGEM,BELEM,RESIDENCIA,"-1,3711046","-48,4362032",20:00:00
2022,MARCO,CURIO-UTINGA,BELEM,RESIDENCIA,"-1,4296467","-48,4484742",20:30:00
2022,AGOSTO,PRATINHA,ICOARACI,RESIDENCIA,"-1,3555131","-48,4476544",20:00:00
2022,JUNHO,CRUZEIRO,ICOARACI,RESIDENCIA,"-1,299572","-48,485579",23:05:00
2022,AGOSTO,AGULHA,ICOARACI,RESIDENCIA,"-1,3101097","-48,4585109",00:00:00
2022,NOVEMBRO,CASTANHEIRA,BELEM,RESIDENCIA PARTICULAR,"-1,4074249","-48,4280517",05:00:00
2022,ABRIL,MARCO,BELEM,RESIDENCIA,"-1,446699","-48,4525418",19:00:00
2022,JUNHO,BENGUI,BELEM,ESTABELECIMENTO DE ENSINO,"-1,3747525","-48,4632821",09:00:00
2022,SETEMBRO,PEDREIRA,BELEM,VIA PUBLICA,"-1,4324048","-48,4781301",10:00:00
2022,DEZEMBRO,CONDOR,BELEM,RESIDENCIA PARTICULAR,"-1,4606371","-48,4788352",07:00:00
2022,AGOSTO,PRATINHA,ICOARACI,RESIDENCIA PARTICULAR,"-1,3605874","-48,4737293",09:40:00
2022,JANEIRO,MARAMBAIA,BELEM,RESIDENCIA PARTICULAR,"-1,4044188","-48,4442725",01:00:00
2022,ABRIL,CIDADE VELHA,BELEM,EDIFICIO PUBLICO,,,23:45:00
2022,JULHO,COTIJUBA,ICOARACI,RESIDENCIA,"-1,2137755","-48,5359553",21:00:00
2022,OUTUBRO,TAPANA,ICOARACI,RESIDENCIA,"-1,3523168","-48,463076",22:10:00
2022,JANEIRO,PEDREIRA,BELEM,RESIDENCIA,"-1,4276599","-48,4617792",04:00:00
2022,JANEIRO,COQUEIRO BELEM,BELEM,VIA PUBLICA,"-1,3536179","-48,4373167",12:00:00
2022,SETEMBRO,TERRA FIRME,BELEM,ZONA URBANA,"-1,4632589","-48,4513747",21:30:00
2022,JANEIRO,TERRA FIRME,BELEM,RESIDENCIA PARTICULAR,"-1,4605548","-48,4517954",21:00:00
2022,OUTUBRO,SAO JOAO DO OUTEIRO,OUTEIRO,RESIDENCIA PARTICULAR,"-1,2638555","-48,4655234",20:00:00
2022,FEVEREIRO,REDUTO,BELEM,VIA PUBLICA,"-1,4493048","-48,4946141",05:39:59.999999
2022,ABRIL,PARQUE VERDE,BELEM,VIA PUBLICA,"-1,3560484","-48,4546312",22:00:00
2022,FEVEREIRO,MANGUEIRAO,BELEM,RESIDENCIA PARTICULAR,"-1,383837","-48,4378546",08:00:00
2022,MARCO,AGUA BOA,OUTEIRO,RESIDENCIA PARTICULAR,"-1,3416343","-48,4603016",16:00:00
2022,MARCO,TAPANA,ICOARACI,RESIDENCIA PARTICULAR,"-1,3424498","-48,4664734",11:30:00.000003
2022,FEVEREIRO,FATIMA,BELEM,RESIDENCIA PARTICULAR,"-1,4412166","-48,4805059",10:30:00
2022,JUNHO,CASTANHEIRA,BELEM,CASA COMERCIAL,"-1,4059356","-48,4254516",20:10:00
2022,ABRIL,MARCO,BELEM,RESIDENCIA PARTICULAR,"-1,4338957","-48,4508052",12:45:00
2022,JUNHO,TAPANA,ICOARACI,RESIDENCIA PARTICULAR,"-1,3377241","-48,4682825",10:00:00
2022,NOVEMBRO,PONTA GROSSA,ICOARACI,RESIDENCIA PARTICULAR,"-1,3070731","-48,4850866",22:20:00
2022,OUTUBRO,CANUDOS,BELEM,VIA PUBLICA,"-1,4499756","-48,4601045",10:00:00
2022,MARCO,PARACURI,ICOARACI,RESIDENCIA PARTICULAR,"-1,3172435","-48,4855037",03:00:00
2022,JUNHO,GUAMA,BELEM,VIA PUBLICA,"-1,4712053","-48,4608818",17:00:00
2022,MARCO,PARQUE VERDE,BELEM,RESIDENCIA PARTICULAR,"-1,3505854","-48,4504016",02:00:00
2022,MARCO,UMARIZAL,BELEM,RESIDENCIA PARTICULAR,"-1,4409355","-48,4843235",06:00:00
2022,JANEIRO,MARACACUERA,ICOARACI,ESTABELECIMENTO COMERCIAL,"-1,3017625","-48,4651346",18:20:00
2022,FEVEREIRO,NAZARE,BELEM,EM VEICULO,"-1,449323","-48,4805721",20:57:00
2022,MAIO,PARQUE GUAJARA,ICOARACI,RESIDENCIA PARTICULAR,"-1,324765","-48,4493217",10:10:00
2022,JUNHO,COQUEIRO BELEM,BELEM,"PENITENCIARIA, REFORMATORIO","-1,3404183","-48,4427033",05:10:00
2022,JANEIRO,MARCO,BELEM,"HOTEL, PENSAO, ETC","-1,4415003","-48,4601988",06:15:00
2022,MAIO,CARANANDUBA,MOSQUEIRO,RESIDENCIA PARTICULAR,"-1,0942248","-48,4099249",02:00:00
2022,SETEMBRO,TERRA FIRME,BELEM,RESIDENCIA,"-1,465448","-48,4501914",05:00:00
2022,FEVEREIRO,TERRA FIRME,BELEM,RESIDENCIA,"-1,4559662","-48,4517817",19:00:00
2022,JUNHO,PARQUE GUAJARA,ICOARACI,RESIDENCIA,"-1,321894","-48,4504714",19:15:00
2022,DEZEMBRO,CAMPINA DE ICOARACI,ICOARACI,RESIDENCIA PARTICULAR,"-1,2998038","-48,4650285",12:20:00
2022,NOVEMBRO,FAROL,MOSQUEIRO,RESIDENCIA PARTICULAR,"-1,1414422","-48,4622881",07:00:00
2022,MAIO,BARREIRO,BELEM,RESIDENCIA PARTICULAR,"-1,4165663","-48,4836171",23:00:00
2022,MARCO,BRASILIA,OUTEIRO,RESIDENCIA PARTICULAR,"-1,3140326","-48,4836795",08:45:00
2022,MARCO,SOUZA,BELEM,RESIDENCIA PARTICULAR,"-1,414791","-48,4425682",03:00:00
2022,JULHO,PRATINHA,ICOARACI,RESIDENCIA PARTICULAR,"-1,3605874","-48,4737293",04:00:00
2022,JUNHO,SOUZA,BELEM,VIA PUBLICA,"-1,406609","-48,4664287",18:30:00
2022,SETEMBRO,BENGUI,BELEM,RESIDENCIA PARTICULAR,"-1,3760246","-48,4570499",16:35:00
2022,AGOSTO,UMARIZAL,BELEM,CASA COMERCIAL,"-1,4397553","-48,4864646",19:30:00
2022,JANEIRO,TERRA FIRME,BELEM,RESIDENCIA PARTICULAR,"-1,4479899","-48,4476249",17:00:00
2022,FEVEREIRO,PRATINHA,ICOARACI,RESIDENCIA,"-1,3605874","-48,4737293",10:00:00
2022,MARCO,PARQUE GUAJARA,ICOARACI,RESIDENCIA,"-1,3224316","-48,4512779",15:00:00
2022,NOVEMBRO,TAPANA,ICOARACI,CASA DE ABRIGO E ASSISTENCIA,"-1,3377241","-48,4682825",09:35:00
2022,JULHO,VILA,MOSQUEIRO,RESIDENCIA PARTICULAR,"-1,1649674","-48,470481",15:00:00
2022,OUTUBRO,PRATINHA,ICOARACI,RESIDENCIA PARTICULAR,"-1,3605874","-48,4737293",09:30:00
2022,OUTUBRO,TERRA FIRME,BELEM,RESIDENCIA,"-1,4565104","-48,4541069",02:00:00
2022,NOVEMBRO,GUAMA,BELEM,RESIDENCIA PARTICULAR,"-1,4564801","-48,4775314",23:00:00
2022,ABRIL,GUAMA,BELEM,RESIDENCIA PARTICULAR,"-1,4661589","-48,4606743",17:00:00
2022,ABRIL,FATIMA,BELEM,RESIDENCIA,"-1,4434034","-48,4720521",17:30:00
2022,AGOSTO,GUAMA,BELEM,RESIDENCIA PARTICULAR,"-1,4616125","-48,4612477",17:40:00
2022,OUTUBRO,SACRAMENTA,BELEM,RESIDENCIA PARTICULAR,"-1,4125033","-48,4767019",00:00:00
2022,OUTUBRO,PONTA GROSSA,ICOARACI,VIA PUBLICA,"-1,3088172","-48,4831732",16:50:00
2022,FEVEREIRO,PARQUE VERDE,BELEM,OUTROS,"-1,3475245","-48,4110088",22:30:00
2022,SETEMBRO,SAO BRAS,BELEM,VIA PUBLICA,"-1,450797","-48,4653706",22:00:00
2022,SETEMBRO,JURUNAS,BELEM,RESIDENCIA PARTICULAR,"-1,4658664","-48,4953723",19:00:00
2022,AGOSTO,SAO CLEMENTE,BELEM,VIA PUBLICA,"-1,3965904","-48,4419653",11:30:00
2022,JULHO,BARREIRO,BELEM,RESIDENCIA PARTICULAR,"-1,4135046","-48,4844171",01:00:00
2022,NOVEMBRO,AGULHA,ICOARACI,OUTROS,"-1,3077013","-48,4689704",20:30:00
2022,AGOSTO,PEDREIRA,BELEM,VIA PUBLICA,"-1,4712088","-48,4855386",19:00:00
2022,SETEMBRO,PRATINHA,ICOARACI,VIA PUBLICA,"-1,3605874","-48,4737293",18:30:00
2022,SETEMBRO,PRATINHA,ICOARACI,VIA PUBLICA,"-1,3606895","-48,4701137",10:00:00
2022,DEZEMBRO,JURUNAS,BELEM,CASA COMERCIAL,"-1,4703532","-48,49193120000001",08:06:00
2022,OUTUBRO,GUAMA,BELEM,RESIDENCIA PARTICULAR,"-1,464852","-48,4680206",20:00:00
2022,JULHO,MARAHU,MOSQUEIRO,OUTRO,"-1,074399","-48,399120100000005",03:40:00
2022,JULHO,CREMACAO,BELEM,VIA PUBLICA,"-1,4557269","-48,4773841",22:00:00
2022,OUTUBRO,PARACURI,ICOARACI,RESIDENCIA PARTICULAR,"-1,327583075","-48,456726074",12:00:00
2022,DEZEMBRO,GUAMA,BELEM,RESIDENCIA,"-1,470512","-48,46386580000001",16:00:00
2022,OUTUBRO,MARCO,BELEM,RESIDENCIA,"-1,4423088","-48,4503969",02:00:00
2022,AGOSTO,MARACACUERA,ICOARACI,VIA PUBLICA,"-1,2978573","-48,4614365",14:08:00
2022,AGOSTO,MARCO,BELEM,CONDOMINIO RESIDENCIAL,"-1,4457353343221","-48,4614152088761",11:30:00
2022,SETEMBRO,TERRA FIRME,BELEM,VIA PUBLICA,"-1,4648412","-48,455453",01:00:00
2022,DEZEMBRO,TENONE,ICOARACI,RESIDENCIA PARTICULAR,"-1,3189473","-48,4410409",12:52:00
2022,DEZEMBRO,PARQUE VERDE,BELEM,RESIDENCIA PARTICULAR,"-1,3659135","-48,4512306",16:30:00
2022,OUTUBRO,MARCO,BELEM,HOSPITAL,"-1,4448826","-48,4656236",01:00:00
2022,AGOSTO,CAMPINA DE ICOARACI,ICOARACI,VIA PUBLICA,"-1,2944635","-48,463516",12:40:00
2022,OUTUBRO,TAPANA,ICOARACI,VIA PUBLICA,"-1,3488709","-48,4639011",00:30:00
2022,DEZEMBRO,MANGUEIRAO,BELEM,VIA PUBLICA,"-1,3803456","-48,447335",03:10:00
2022,NOVEMBRO,CASTANHEIRA,BELEM,VIA PUBLICA,"-1,4084993","-48,4368877",18:30:00
2022,OUTUBRO,PEDREIRA,BELEM,RESIDENCIA PARTICULAR,"-1,4251058869158","-48,471214491402",20:40:00
2022,OUTUBRO,COQUEIRO BELEM,BELEM,RESIDENCIA PARTICULAR,"-1,3555131","-48,4476544",21:30:00
2022,NOVEMBRO,PARQUE VERDE,BELEM,RESIDENCIA PARTICULAR,"-1,3659135","-48,4512306",14:00:00
2022,NOVEMBRO,MANGUEIRAO,BELEM,RESIDENCIA PARTICULAR,"-1,3803593","-48,4560678",23:00:00
2023,JANEIRO,MANGUEIRAO,BELEM,RESIDENCIA PARTICULAR,"-1,3787859","-48,437966",15:00:00
2023,JUNHO,JURUNAS,BELEM,RESIDENCIA PARTICULAR,"-1,4740792","-48,4910573",23:30:00
2023,NOVEMBRO,CASTANHEIRA,BELEM,OUTROS,"-1,4084993","-48,4368877",08:45:00
2023,MARCO,COQUEIRO BELEM,BELEM,VIA PUBLICA,"-1,35349","-48,431015",19:30:00
2023,JUNHO,CAMPINA DE ICOARACI,ICOARACI,RESIDENCIA PARTICULAR,"-1,2944635","-48,463516",16:05:00
2023,DEZEMBRO,PARQUE VERDE,BELEM,RESIDENCIA,"-1,3692341","-48,455696",16:00:00
2023,JULHO,SOUZA,BELEM,VIA PUBLICA,"-1,3972169","-48,4343604",20:00:00
2023,MARCO,CAMPINA,BELEM,ESTABELECIMENTO COMERCIAL,"-1,4498308","-48,5005344",19:55:00
2023,MARCO,PARQUE VERDE,BELEM,VIA PUBLICA,"-1,356666","-48,4500777",12:00:00
2023,MARCO,MARAMBAIA,BELEM,OUTROS,"-1,3980393","-48,4368137",11:40:00
2023,FEVEREIRO,MARAMBAIA,BELEM,OUTROS,"-1,3976375","-48,43553",14:21:00
2023,MARCO,SACRAMENTA,BELEM,VIA PUBLICA,"-1,4053059","-48,4705971",22:20:00
2023,NOVEMBRO,VAL-DE-CANS,BELEM,VIA PUBLICA,"-1,3859921","-48,4604399",13:10:00
2023,SETEMBRO,PEDREIRA,BELEM,VIA PUBLICA,"-1,4263724","-48,4711704",04:00:00
2023,SETEMBRO,PEDREIRA,BELEM,RESIDENCIA PARTICULAR,"-1,4269892","-48,4709057",20:00:00
2023,JANEIRO,PARQUE VERDE,BELEM,VIA PUBLICA,"-1,3668531","-48,4545236",05:30:00
2023,AGOSTO,GUAMA,BELEM,"MAR, RIO, LAGOA","-1,459845","-48,487826",14:45:00
2023,JUNHO,CONDOR,BELEM,RESIDENCIA,"-1,4681356","-48,4757246",19:30:00
2023,MARCO,JURUNAS,BELEM,RESIDENCIA PARTICULAR,"-1,4678039","-48,4862355",04:00:00
2023,JULHO,SOUZA,BELEM,RESIDENCIA,"-1,41446857097","-48,442411137573",02:00:00
2023,JULHO,UMARIZAL,BELEM,RESIDENCIA PARTICULAR,"-1,4475708","-48,4834415",12:00:00
2023,JUNHO,MARAMBAIA,BELEM,RESIDENCIA PARTICULAR,"-1,3982565","-48,4361577",03:00:00
2023,JUNHO,BRASILIA,OUTEIRO,VIA PUBLICA,"-1,2760578","-48,477108",01:30:00
2023,JANEIRO,JURUNAS,BELEM,"CAFE, BAR, RESTAURANTE","-1,4693695","-48,48635039999999",18:05:00
2023,JANEIRO,BARREIRO,BELEM,AREA RURAL,"-1,3860304162134","-48,4886737619989",11:50:00
2023,MAIO,CIDADE VELHA,BELEM,OUTROS,"-1,4590197","-48,5024516",15:30:00
2023,JANEIRO,AEROPORTO,MOSQUEIRO,RESIDENCIA PARTICULAR,"-1,1426619","-48,4586543",22:50:00
2023,MAIO,GUAMA,BELEM,RESIDENCIA PARTICULAR,"-1,4594945","-48,4605709",09:00:00
2023,FEVEREIRO,MARAMBAIA,BELEM,"HOTEL, PENSAO, ETC","-1,3963108","-48,4347662",09:00:00
2023,ABRIL,PARQUE VERDE,BELEM,ESTABELECIMENTO INDUSTRIAL,"-1,3501429","-48,4526729",07:30:00
2023,JANEIRO,COQUEIRO BELEM,BELEM,RESIDENCIA PARTICULAR,"-1,3519665","-48,4372699",03:30:00
2023,JANEIRO,JURUNAS,BELEM,ZONA URBANA,"-1,4678463","-48,49783709999997",00:00:00
2023,ABRIL,MARACANGALHA,BELEM,EM VEICULO,"-1,3997759","-48,4756726",19:40:00
2023,JANEIRO,GUAMA,BELEM,RESIDENCIA PARTICULAR,"-1,4718866","-48,4656224",06:00:00
2023,SETEMBRO,SACRAMENTA,BELEM,OUTRO,"-1,4193795","-48,477179",07:00:00
2023,MAIO,BATISTA CAMPOS,BELEM,RESIDENCIA PARTICULAR,"-1,3361947","-48,4405119",21:30:00
2023,AGOSTO,MARCO,BELEM,RESIDENCIA PARTICULAR,"-1,437645","-48,4577148",02:00:00
2023,AGOSTO,MARCO,BELEM,RESIDENCIA,"-1,4426437","-48,4529097",18:00:00
2023,OUTUBRO,CABANAGEM,BELEM,VIA PUBLICA,"-1,3711046","-48,4362032",04:00:00
2023,DEZEMBRO,CABANAGEM,BELEM,RESIDENCIA PARTICULAR,"-1,3621136","-48,4360216",19:30:00
2023,OUTUBRO,AGUA BOA,OUTEIRO,RESIDENCIA,"-1,257654","-48,4501759",07:30:00
2023,OUTUBRO,UNA,BELEM,VIA PUBLICA,"-1,3713637","-48,4249741",11:30:00
2023,DEZEMBRO,MARACACUERA,ICOARACI,CONDOMINIO RESIDENCIAL,"-1,2997407","-48,44716",09:30:00
2023,ABRIL,MANGUEIRAO,BELEM,ESTABELECIMENTO COMERCIAL,"-1,3807054","-48,4471558",12:20:00
2023,MAIO,GUAMA,BELEM,RESIDENCIA,"-1,4642102","-48,4557736",15:00:00
2023,MAIO,MARACANGALHA,BELEM,RESIDENCIA PARTICULAR,"-1,4067998","-48,4743735",10:00:00
2023,MAIO,MARCO,BELEM,CASA DE ABRIGO E ASSISTENCIA,"-1,445837","-48,4560625",09:00:00
2023,MAIO,CONDOR,BELEM,RESIDENCIA,"-1,4718698","-48,4808854",03:00:00
2023,MAIO,SACRAMENTA,BELEM,RESIDENCIA PARTICULAR,"-1,4125033","-48,4767019",16:00:00
2023,MAIO,BRASILIA,OUTEIRO,"HOTEL, PENSAO, ETC","-1,2742382","-48,4754266",17:00:00
2023,MARCO,TAPANA,ICOARACI,VIA PUBLICA,"-1,3390363","-48,4735128",21:15:00
2023,ABRIL,TELEGRAFO SEM FIO,BELEM,"CAFE, BAR, RESTAURANTE","-1,4229929","-48,4876118",00:00:00
2023,SETEMBRO,CAMPINA DE ICOARACI,ICOARACI,VIA PUBLICA,"-1,2999779","-48,4639226",02:00:00
2023,MAIO,CRUZEIRO,ICOARACI,ESTABELECIMENTO DE ENSINO,"-1,3036947","-48,4776432",20:30:00
2023,NOVEMBRO,JURUNAS,BELEM,CONDOMINIO RESIDENCIAL,"-1,4703532","-48,49193120000001",06:29:00
2023,OUTUBRO,BARREIRO,BELEM,RESIDENCIA PARTICULAR,"-1,4153251","-48,4880221",17:00:00
2023,NOVEMBRO,PEDREIRA,BELEM,ESTABELECIMENTO DE ENSINO,"-1,4207501","-48,4642983",09:22:00
2023,DEZEMBRO,PEDREIRA,BELEM,VIA PUBLICA,"-1,4269892","-48,4709057",15:00:00
2023,SETEMBRO,CONDOR,BELEM,RESIDENCIA,"-1,472288","-48,4831006",01:40:00
2023,DEZEMBRO,MARAMBAIA,BELEM,VIA PUBLICA,"-1,3991536","-48,4368331",04:30:00
2023,OUTUBRO,MARACANGALHA,BELEM,VIA PUBLICA,"-1,4006347","-48,4828607",19:30:00
2023,SETEMBRO,CARANANDUBA,MOSQUEIRO,RESIDENCIA,"-1,0924591","-48,4064143",14:35:00
2023,JUNHO,SAO JOAO DO OUTEIRO,OUTEIRO,OUTROS,"-1,25885","-48,4647843",10:00:00
2023,JUNHO,MANGUEIRAO,BELEM,OUTROS,"-1,3772979","-48,4385859",19:20:00
2023,JULHO,CABANAGEM,BELEM,RESIDENCIA PARTICULAR,"-1,3621136","-48,4360216",12:40:00
2023,JANEIRO,BRASILIA,OUTEIRO,RESIDENCIA PARTICULAR,"-1,2709847","-48,4785333",16:50:00
2023,JUNHO,TERRA FIRME,BELEM,RESIDENCIA PARTICULAR,"-1,464668","-48,449402",08:00:00
2023,ABRIL,JURUNAS,BELEM,VIA PUBLICA,"-1,4637289","-48,4969956",16:45:00
2023,MARCO,JURUNAS,BELEM,CONDOMINIO RESIDENCIAL,"-1,4703532","-48,49193120000001",18:06:00
2023,JULHO,SAO FRANCISCO,MOSQUEIRO,RESIDENCIA PARTICULAR,"-1,1311631","-48,4530553",06:30:00
2023,JULHO,BRASILIA,OUTEIRO,RESIDENCIA PARTICULAR,"-1,2804651","-48,4740883",03:00:00
2023,JANEIRO,TENONE,ICOARACI,EDIFICIO PUBLICO,"-1,3185105","-48,436132",11:00:00
2023,JUNHO,SAO BRAS,BELEM,EDIFICIO PUBLICO,"-1,4518221","-48,4745785",10:00:00
2023,JANEIRO,GUAMA,BELEM,"CAFE, BAR, RESTAURANTE","-1,4689835","-48,4585392",23:05:00
2023,NOVEMBRO,GUAMA,BELEM,ESTABELECIMENTO DE ENSINO,"-1,4689835","-48,4585392",11:00:00
2023,AGOSTO,CURIO-UTINGA,BELEM,VIA PUBLICA,"-1,4226041","-48,4453585",08:40:00
2023,FEVEREIRO,AGULHA,ICOARACI,RESIDENCIA PARTICULAR,"-1,3077355","-48,4681828",02:05:00
2023,JUNHO,NAZARE,BELEM,"CAFE, BAR, RESTAURANTE","-1,4551095","-48,4781863",22:00:00
2023,OUTUBRO,CAMPINA DE ICOARACI,ICOARACI,VIA PUBLICA,"-1,2980627","-48,4640585",19:00:00
2023,DEZEMBRO,COTIJUBA,ICOARACI,RESIDENCIA PARTICULAR,"-1,4555747","-48,4900054",03:30:00
2023,FEVEREIRO,CURIO-UTINGA,BELEM,RESIDENCIA PARTICULAR,"-1,4291555","-48,4445705",07:00:00
2023,SETEMBRO,CRUZEIRO,ICOARACI,RESIDENCIA PARTICULAR,"-1,3622906","-48,4638457",15:00:00
2023,SETEMBRO,VILA,MOSQUEIRO,RESIDENCIA PARTICULAR,"-1,1649674","-48,470481",11:00:00
2023,MAIO,TERRA FIRME,BELEM,RESIDENCIA,"-1,4565321","-48,4518258",12:30:00
2023,MARCO,CABANAGEM,BELEM,RESIDENCIA PARTICULAR,"-1,3709046","-48,4312751",10:00:00
2023,NOVEMBRO,PEDREIRA,BELEM,VIA PUBLICA,"-1,4248567","-48,4712778",23:50:00
2023,JULHO,SAO JOAO DO OUTEIRO,OUTEIRO,OUTROS,"-1,2611158","-48,4670931",12:00:00
2023,AGOSTO,SAO JOAO DO OUTEIRO,OUTEIRO,VIA PUBLICA,"-1,2623298","-48,4629988",02:00:00
2023,NOVEMBRO,COTIJUBA,ICOARACI,OUTROS,"-1,1221515","-48,432009900000025",03:44:00
2023,AGOSTO,SAO BRAS,BELEM,ESTABELECIMENTO COMERCIAL,"-1,4485029","-48,4774662",10:00:00
2023,JULHO,TERRA FIRME,BELEM,RESIDENCIA PARTICULAR,"-1,4547658","-48,4464829",10:00:00
2023,NOVEMBRO,MANGUEIRAO,BELEM,RESIDENCIA PARTICULAR,"-1,3769233","-48,4412528",20:00:00
2023,DEZEMBRO,GUAMA,BELEM,EMBARCACAO,"-1,4774973547127075","-48,512706756591804",03:00:00
2023,AGOSTO,MANGUEIRAS,MOSQUEIRO,RESIDENCIA PARTICULAR,"-1,3973528","-48,4312209",10:00:00
2023,AGOSTO,PARQUE VERDE,BELEM,VIA PUBLICA,"-1,3562169","-48,4474953",11:30:00
2023,JUNHO,MARCO,BELEM,RESIDENCIA,"-1,4356096","-48,462047",19:30:00
2023,OUTUBRO,CASTANHEIRA,BELEM,RESIDENCIA PARTICULAR,"-1,4024892","-48,4331454",20:40:00
2023,NOVEMBRO,CRUZEIRO,ICOARACI,"PENITENCIARIA, REFORMATORIO","-1,3057919","-48,4873234",20:15:00
2023,MARCO,PEDREIRA,BELEM,RESIDENCIA PARTICULAR,"-1,434701","-48,4675376",20:00:00
2023,JULHO,TERRA FIRME,BELEM,OBRA/CONSTRUCAO CIVIL,"-1,4648412","-48,455453",17:00:00
2023,DEZEMBRO,TERRA FIRME,BELEM,RESIDENCIA PARTICULAR,"-1,4547658","-48,4464829",14:45:00
2023,JULHO,BATISTA CAMPOS,BELEM,PREDIO,"-1,4593861","-48,4948372",09:00:00
2023,ABRIL,MARAMBAIA,BELEM,HOSPITAL,"-1,3980174","-48,4402109",19:00:00
2023,JULHO,MARAMBAIA,BELEM,VIA PUBLICA,"-1,4047196","-48,44867",22:30:00
2023,MARCO,UMARIZAL,BELEM,SEM INFORMACAO,"-1,4397553","-48,4864646",04:00:00
2023,JULHO,SAO BRAS,BELEM,TEMPLOS RELIGIOSOS,"-1,4529001","-48,467802",10:00:00
2023,MAIO,VILA,MOSQUEIRO,VIA PUBLICA,"-1,1590133","-48,4690059",18:50:00
2023,FEVEREIRO,CONDOR,BELEM,ESTABELECIMENTO PRISIONAL,"-1,4708883","-48,4773171",22:00:00
2023,JANEIRO,SACRAMENTA,BELEM,RESIDENCIA PARTICULAR,"-1,4106462","-48,4679796",21:00:00
2023,FEVEREIRO,CAMPINA DE ICOARACI,ICOARACI,RESIDENCIA PARTICULAR,"-1,2908116","-48,4702689",11:00:00
2023,FEVEREIRO,JURUNAS,BELEM,RESIDENCIA PARTICULAR,"-1,4703532","-48,4919312",01:30:00
2023,MARCO,SOUZA,BELEM,INSTITUICAO PUBLICA,"-1,4274526","-48,4524073",10:00:00
2023,FEVEREIRO,REDUTO,BELEM,"HOTEL, PENSAO, ETC","-1,4493048","-48,4946141",09:00:00
2023,JANEIRO,MARACACUERA,ICOARACI,RESIDENCIA PARTICULAR,"-1,2997407","-48,44716",03:30:00
2023,JULHO,CABANAGEM,BELEM,RESIDENCIA,"-1,3690291","-48,4306171",08:00:00
2023,AGOSTO,PEDREIRA,BELEM,RESIDENCIA PARTICULAR,"-1,4263208","-48,4746944",13:00:00
2023,AGOSTO,JURUNAS,BELEM,RESIDENCIA,"-1,4667991","-48,4890709",01:00:00
2023,NOVEMBRO,MURUBIRA,MOSQUEIRO,VIA PUBLICA,"-1,1211824","-48,4430302",13:45:00
2023,OUTUBRO,PRATINHA,ICOARACI,RESIDENCIA,"-1,3605874","-48,4737293",23:00:00
2023,NOVEMBRO,NAZARE,BELEM,CONDOMINIO COMERCIAL,"-1,4493867","-48,4804909",17:25:00
2023,AGOSTO,REDUTO,BELEM,OUTROS,"-1,4483241","-48,4947792",05:00:00
2023,SETEMBRO,MARAMBAIA,BELEM,RESIDENCIA PARTICULAR,"-1,4010492","-48,4479884",10:00:00
2023,FEVEREIRO,PRAIA GRANDE,MOSQUEIRO,VIA PUBLICA,"-1,462554","-48,4579771",03:30:00
2023,MARCO,MARAMBAIA,BELEM,RESIDENCIA PARTICULAR,"-1,3984173","-48,4411655",09:00:00
2023,AGOSTO,MANGUEIRAO,BELEM,RESIDENCIA PARTICULAR,"-1,3829989","-48,4361297",01:00:00
2023,NOVEMBRO,CAMPINA DE ICOARACI,ICOARACI,RESIDENCIA PARTICULAR,"-1,2945027","-48,4762305",22:00:00
2023,JUNHO,SACRAMENTA,BELEM,RESIDENCIA PARTICULAR,"-1,4106462","-48,4679796",10:00:00
2023,SETEMBRO,TAPANA,ICOARACI,RESIDENCIA PARTICULAR,"-1,3487632","-48,4666236",07:00:00
2023,JANEIRO,MARACACUERA,ICOARACI,RESIDENCIA PARTICULAR,"-1,2978573","-48,4614365",02:30:00
2023,JULHO,UMARIZAL,BELEM,RESIDENCIA,"-1,4409355","-48,4843235",10:00:00
2023,OUTUBRO,SAO JOAO DO OUTEIRO,OUTEIRO,VIA PUBLICA,"-1,2623298","-48,4629988",21:00:00
2023,JUNHO,VAL-DE-CANS,BELEM,ESTABELECIMENTO DE ENSINO,"-1,3785078","-48,4782089",14:30:00
