ano,mes,dia,bairro,distrito,local_ocorrencia,latitude,longitude,horafato
2019,JANEIRO,SEG,UMARIZAL,BELEM,VIA PUBLICA,,,19:00:00
2019,JANEIRO,SAB,VAL-DE-CANS,BELEM,VIA PUBLICA,,,03:00:00
2019,JANEIRO,SEG,BENGUI,BELEM,VIA PUBLICA,,,13:00:00
2019,JANEIRO,SEG,CASTANHEIRA,BELEM,VIA PUBLICA,,,12:00:00
2019,JANEIRO,SEX,CABANAGEM,BELEM,VIA PUBLICA,,,18:00:00
2019,JANEIRO,SEX,TERRA FIRME,BELEM,VIA PUBLICA,,,13:00:00
2019,JANEIRO,TER,JURUNAS,BELEM,VIA PUBLICA,,,11:00:00
2019,JANEIRO,TER,PEDREIRA,BELEM,VIA PUBLICA,,,05:55:00
2019,JANEIRO,QUA,TENONE,ICOARACI,VIA PUBLICA,,,06:00:00
2019,JANEIRO,QUI,GUAMA,BELEM,VIA PUBLICA,,,03:20:00
2019,JANEIRO,QUI,GUAMA,BELEM,VIA PUBLICA,,,03:20:00
2019,JANEIRO,QUI,PRATINHA,ICOARACI,VIA PUBLICA,,,06:25:00
2019,JANEIRO,QUA,SAO BRAS,BELEM,VIA PUBLICA,,,01:15:00
2019,FEVEREIRO,SEX,PEDREIRA,BELEM,VIA PUBLICA,,,09:30:00
2019,JANEIRO,SEG,BATISTA CAMPOS,BELEM,VIA PUBLICA,,,07:00:00
2019,JANEIRO,QUI,SAO BRAS,BELEM,VIA PUBLICA,,,16:00:00
2019,JANEIRO,SEG,GUAMA,BELEM,VIA PUBLICA,,,23:00:00
2019,JANEIRO,SEG,CASTANHEIRA,BELEM,VIA PUBLICA,,,22:15:00
2019,JANEIRO,QUI,MARACACUERA,ICOARACI,VIA PUBLICA,,,20:00:00
2019,FEVEREIRO,DOM,SACRAMENTA,BELEM,VIA PUBLICA,,,07:45:00
2019,FEVEREIRO,DOM,PARACURI,ICOARACI,VIA PUBLICA,,,07:00:00
2019,FEVEREIRO,SEX,SACRAMENTA,BELEM,VIA PUBLICA,,,19:00:00
2019,FEVEREIRO,SAB,UNA,BELEM,VIA PUBLICA,,,07:02:00
2019,FEVEREIRO,DOM,BARREIRO,BELEM,VIA PUBLICA,,,16:00:00
2019,FEVEREIRO,SEG,PEDREIRA,BELEM,VIA PUBLICA,,,10:00:00
2019,FEVEREIRO,SAB,MANGUEIRAO,BELEM,VIA PUBLICA,,,09:48:00
2019,FEVEREIRO,DOM,CASTANHEIRA,BELEM,VIA PUBLICA,,,08:30:00
2019,FEVEREIRO,DOM,GUAMA,BELEM,VIA PUBLICA,,,14:00:00
2019,JANEIRO,SEG,SAO BRAS,BELEM,VIA PUBLICA,,,05:00:00
2019,FEVEREIRO,DOM,TAPANA,ICOARACI,VIA PUBLICA,,,15:00:00
2019,FEVEREIRO,SEG,CRUZEIRO,ICOARACI,VIA PUBLICA,,,19:10:00
2019,FEVEREIRO,SEG,TERRA FIRME,BELEM,TRANSPORTE,,,15:15:00
2019,FEVEREIRO,SEG,PEDREIRA,BELEM,VIA PUBLICA,,,19:00:00
2019,JANEIRO,QUI,MARAMBAIA,BELEM,VIA PUBLICA,,,19:00:00
2019,FEVEREIRO,TER,MARAMBAIA,BELEM,VIA PUBLICA,,,15:15:00
2019,FEVEREIRO,QUI,COQUEIRO BELEM,BELEM,VIA PUBLICA,,,08:40:00
2019,FEVEREIRO,TER,COQUEIRO BELEM,BELEM,VIA PUBLICA,,,22:00:00
2019,FEVEREIRO,QUI,SAO BRAS,BELEM,VIA PUBLICA,,,19:03:00
2019,FEVEREIRO,SAB,SAO BRAS,BELEM,VIA PUBLICA,,,10:01:00
2019,FEVEREIRO,TER,MARCO,BELEM,VIA PUBLICA,,,05:20:00
2019,FEVEREIRO,TER,CABANAGEM,BELEM,VIA PUBLICA ,,,13:00:00
2019,FEVEREIRO,SEG,SAO BRAS,BELEM,VIA PUBLICA,,,10:15:00
2019,FEVEREIRO,QUA,FATIMA,BELEM,VIA PUBLICA,,,20:00:00
2019,FEVEREIRO,DOM,MARCO,BELEM,VIA PUBLICA,,,19:30:00
2019,FEVEREIRO,QUA,TAPANA,ICOARACI,VIA PUBLICA,,,14:30:00
2019,FEVEREIRO,QUA,TERRA FIRME,BELEM,VIA PUBLICA,,,14:20:00
2019,JANEIRO,QUI,TERRA FIRME,BELEM,OUTROS,,,19:30:00
2019,FEVEREIRO,QUI,TAPANA,ICOARACI,VIA PUBLICA,,,07:00:00
2019,MARCO,SAB,TAPANA,ICOARACI,VIA PUBLICA ,,,06:30:00
2019,MARCO,SAB,MARCO,BELEM,OUTROS,,,20:00:00
