ano,mes,dia,bairro,distrito,local_ocorrencia,latitude,longitude,horafato
2024,NOVEMBRO,SEG,TENONE,ICOARACI,VIA PUBLICA,"-1,3189473","-48,4410409",09:42:00
2024,ABRIL,SEX,CAMPINA,BELEM,CASA COMERCIAL,"-1,4518691773842","-48,496264815331",10:00:00
2024,SETEMBRO,QUI,CAMPINA,BELEM,ESTABELECIMENTO COMERCIAL,"-1,4538789","-48,5033061",05:00:00
2024,DEZEMBRO,SEG,MARCO,BELEM,OUTROS,"-1,4441608","-48,4571009",15:15:00
2024,MARCO,TER,AGUAS NEGRAS,ICOARACI,RESIDENCIA PARTICULAR,"-1,2994353","-48,4624473",21:30:00
2024,DEZEMBRO,SAB,TAPANA,ICOARACI,VIA PUBLICA,"-1,3484359","-48,4637718",02:00:00
2024,JUNHO,QUI,CARANANDUBA,MOSQUEIRO,VIA PUBLICA,"-1,0992612","-48,4105556",15:00:00
2024,MAIO,DOM,AEROPORTO,MOSQUEIRO,VIA PUBLICA,"-1,1426619","-48,4586543",06:00:00
2024,MAIO,DOM,AEROPORTO,MOSQUEIRO,VIA PUBLICA,"-1,1426619","-48,4586543",06:00:00
2024,ABRIL,SAB,NAZARE,BELEM,ESTABELECIMENTO COMERCIAL,"-1,4529831","-48,4810646",16:00:00
2024,JUNHO,SEG,COQUEIRO BELEM,BELEM,VIA PUBLICA,"-1,3397708","-48,4418978",06:00:00
2024,MAIO,SEG,TAPANA,ICOARACI,RESIDENCIA PARTICULAR,"-1,3377241","-48,4682825",12:00:00
2024,NOVEMBRO,DOM,GUAMA,BELEM,VIA PUBLICA,"-1,4672942","-48,4612573",19:20:00
2025,JUNHO,SAB,MARAMBAIA,BELEM,VIA PUBLICA,"-1,4021203","-48,4534034",14:20:00
2025,JANEIRO,TER,SACRAMENTA,BELEM,HOSPITAL,"-1,4219472","-48,4584414",23:30:00
2025,JANEIRO,SAB,CAMPINA,BELEM,ESTABELECIMENTO COMERCIAL,"-1,4498308","-48,5005344",10:30:00
2025,AGOSTO,SAB,PARQUE VERDE,BELEM,VIA PUBLICA,"-1,364759326","-48,431110382",18:00:00
2025,MAIO,SEX,CONDOR,BELEM,RESIDENCIA PARTICULAR,"-1,4722512","-48,4803851",04:30:00
2025,SETEMBRO,SEG,TENONE,ICOARACI,HOSPITAL,"-1,3184982","-48,4524588",22:10:00
