ano,mes,dia,bairro,distrito,local_ocorrencia,latitude,longitude,horafato
2019,JULHO,QUI,SACRAMENTA,BELEM,RESIDENCIA PARTICULAR,"-1,4519895","-48,4551376",15:45:00
2019,FEVEREIRO,QUI,BARREIRO,BELEM,RESIDENCIA PARTICULAR,"-1,4119736","-48,4854529",10:30:00
2019,NOVEMBRO,SEX,SACRAMENTA,BELEM,RESIDENCIA PARTICULAR,"-1,4063357","-48,4698317",09:30:00
2019,JANEIRO,TER,MARAMBAIA,BELEM,RESIDENCIA PARTICULAR,"-1,4039445","-48,4648755",17:00:00
2019,MARCO,QUA,UNA,BELEM,VIA PUBLICA,"-1,3748203","-48,4278741",16:30:00
2019,FEVEREIRO,SEG,TELEGRAFO SEM FIO,BELEM,VIA PUBLICA,"-1,4271704","-48,4920907",18:25:00
2019,FEVEREIRO,SEX,MARAMBAIA,BELEM,VIA PUBLICA,"-1,4017055","-48,4544588",18:00:00
2019,JULHO,DOM,CAMPINA,BELEM,VIA PUBLICA,"-1,4513001","-48,4966613",15:00:00
2019,MAIO,QUI,MARAMBAIA,BELEM,RESIDENCIA PARTICULAR,"-1,4056244","-48,4573339",17:00:00
2019,MAIO,SEX,MANGUEIRAO,BELEM,VIA PUBLICA,"-1,3785112","-48,4452235",15:30:00
2019,JUNHO,SEX,MARAMBAIA,BELEM,RESIDENCIA PARTICULAR,"-1,4039027","-48,460797",13:30:00
2019,AGOSTO,SAB,CONDOR,BELEM,VIA PUBLICA,"-1,4738741","-48,4722505",10:40:00
2019,SETEMBRO,TER,GUAMA,BELEM,VIA PUBLICA,"-1,4656499","-48,4714028",22:00:00
2019,SETEMBRO,SEX,CONDOR,BELEM,RESIDENCIA PARTICULAR,"-1,476322937","-48,47937763",18:20:00
2019,DEZEMBRO,SEX,TERRA FIRME,BELEM,VIA PUBLICA,"-1,4565104","-48,4541069",21:00:00
2019,DEZEMBRO,SEG,CONDOR,BELEM,VIA PUBLICA,"-1,4716091","-48,4835568",17:00:00
2019,FEVEREIRO,TER,CIDADE VELHA,BELEM,VIA PUBLICA,"-1,4590197","-48,5024516",16:05:00
